country_id,movies_id
8,80074065
8,80199962
8,81052275
8,60002111
8,80201608
8,81113887
8,80204118
8,81062853
8,81045765
8,80169554
8,80182447
8,80238294
8,80204117
8,81018238
8,81213884
8,81086640
8,81075235
8,80182479
8,70139073
8,81213979
8,81213882
8,80998564
8,80990813
8,80164904
8,80084767
8,80205314
8,80238296
8,70018445
8,70001564
8,70176967
8,70275774
8,81154987
8,81176200
8,80236167
8,80998558
8,70153178
8,70106268
8,81091423
8,81147278
8,70083535
8,81057229
8,81221913
8,80238637
8,80157133
8,70123119
8,70087087
8,81094082
8,70229045
8,80228282
8,70043149
8,80166185
8,70299811
8,81131274
8,81035105
8,81016191
8,81086434
8,80201612
8,81020576
8,80211371
8,70109375
8,70285730
8,80165850
8,81213889
8,81086435
8,81083971
8,81023713
8,80068117
8,81063743
8,24081514
8,60021548
8,70123117
8,80235325
8,80202090
8,70268489
8,81217746
8,80201809
8,80117596
8,81024730
8,80039595
8,70111279
8,70096752
8,70123124
8,80994426
8,80223230
8,70176968
8,81024712
8,70229044
8,70121522
8,81177238
8,80238293
8,81048561
8,70303496
8,80144448
8,80103428
8,80083672
8,80158042
8,80080618
8,81035109
8,81062606
8,70229046
8,60000722
8,80171439
8,70115621
8,80994574
8,81018233
8,81057249
8,80229034
8,70048905
8,80238298
8,80102160
8,80187684
8,81217747
8,80235958
8,81161834
8,81113926
8,81155858
8,80122240
8,70113306
8,70181653
8,80998560
8,80201820
8,70055855
8,80990814
8,80189997
8,80202905
8,81066723
8,80201822
8,80102162
8,80127886
8,70303432
8,80158389
8,80177776
8,70065769
8,70293703
8,80243541
8,80994443
8,80207446
8,70139076
8,80095531
8,70303429
8,81038046
8,81206389
8,60021525
8,70113305
8,70113347
8,70019491
8,80203791
8,81113919
8,70229043
8,80157084
8,70290904
8,80032477
8,70121660
8,80159668
8,70155788
8,81011159
8,80170381
8,81050688
8,81194544
8,80165854
8,80175623
8,80032474
8,70158421
8,81035103
8,80122189
8,81067761
8,80158482
8,81029848
8,81189912
8,81155782
8,81016194
8,80149282
8,80122235
8,80223190
8,80079229
8,80125627
8,81157385
8,70303495
8,70229042
8,80239988
8,80104648
8,80203789
8,80204433
8,80083589
8,70063017
8,80201175
8,81024731
8,80118002
8,81154455
8,81217436
8,70006816
8,80201810
8,80176342
8,60033223
8,80227304
8,80158545
8,70139075
8,70229040
8,70213515
8,70025612
8,60032008
8,80994424
8,70275076
8,80192548
8,81213885
8,80228321
8,80203790
8,70072558
8,80165917
8,80141767
8,80203786
8,81213896
8,70073018
8,70123116
8,20717860
8,80236279
8,81045065
8,80122232
8,80182105
8,81093951
8,60003290
8,81186757
8,80165856
8,81048554
8,80219143
8,81024696
8,80201814
8,80201623
8,70185023
8,21028086
8,17969262
8,80236278
8,70099702
8,81191254
8,80195886
8,24073896
8,80087743
8,70114589
8,80238190
8,70006866
8,80245450
8,70035357
8,70261058
8,81018237
8,80203792
8,80074933
8,70296742
8,70101039
8,70001082
8,80084667
8,80122191
8,80223195
8,80156769
8,81155784
8,81113890
8,60021906
8,80122237
8,81076749
8,80171598
8,80203783
8,80084666
8,80206827
8,81011973
8,81045054
8,80222770
8,70303428
8,70139078
8,70260514
8,80152741
8,80235139
8,80015785
8,81025935
8,20705133
8,80147318
8,70000196
8,60036746
8,70211474
8,17671454
8,80244078
8,81002211
8,70254351
8,70117674
8,80208413
8,81113927
8,80990816
8,70241088
8,81067757
8,81113921
8,80104257
8,81052266
8,80169549
8,80058851
8,81080769
8,81018235
8,70109758
8,60003405
8,80201609
8,80993495
8,70114043
8,70134669
8,80177339
8,80201604
8,70139071
8,70298393
8,80057750
8,60020906
8,81107545
8,80223228
8,80156940
8,80998890
8,81213898
8,70001237
8,80229953
8,70181734
8,70123126
8,81123052
8,81057246
8,80237006
8,81016193
8,80238291
8,80201816
8,80115844
8,70067230
8,81155880
8,81024713
8,70153553
8,80152182
8,80207445
8,20765027
8,81076114
8,80192420
8,70229047
8,80122233
8,20764666
8,60021758
8,80227673
8,70302835
8,17457962
8,80201813
8,70075775
8,80211134
8,80115686
8,70125882
8,81221914
8,80158388
8,81177371
8,70229041
8,81024717
8,80993648
8,70219529
8,80106505
8,80993095
8,80203782
8,70071832
8,81039383
8,81088700
8,80057278
8,80245408
8,70056059
8,80207444
8,81217737
8,80190103
8,80156941
8,81035107
8,70236587
8,70258366
8,80238292
8,70268209
8,80998566
8,81113886
8,70185139
8,80164778
8,80121872
8,81038047
8,60035870
8,80157083
8,81002214
8,80994423
8,81018236
8,80994572
8,80165732
8,80154688
8,80095530
8,81033430
8,70109249
8,80156937
8,80099083
8,81016192
8,70128225
8,80084454
8,80122234
8,81033429
8,70049619
8,70244982
8,70068799
8,70139542
8,80165848
8,80182622
8,80156939
8,80994130
8,80223227
8,70149579
8,80203997
8,70294790
8,80158479
8,81213891
8,70056728
8,80229102
8,80083930
8,80203788
8,81076756
8,80106947
8,81077451
8,81132060
8,70114588
8,81019031
8,81002212
8,80243408
8,70254349
8,81018240
8,80207879
8,80165849
8,80201817
8,81019924
8,70134539
8,80158395
8,80157086
8,70108590
8,80998568
8,80239738
8,70295762
8,81005364
8,80223049
8,80165855
8,70123118
8,70275753
8,81035108
8,70125935
8,20258084
8,80204119
8,80994421
8,70219528
8,20712279
8,80990810
8,80165851
8,81025088
8,80158480
8,80239442
8,81093925
8,70110883
8,80220783
8,80238297
8,70114467
8,70144331
8,60001670
8,80201622
8,81026003
8,70185141
8,80102266
8,80994416
8,80121873
8,81213893
8,81045060
8,70262614
8,81183491
8,80165853
8,60036617
8,81213879
8,80158390
8,81044299
8,80203778
8,81067759
8,70054380
8,81063480
8,80218784
8,80170483
8,80245519
8,80201827
8,80206732
8,80202089
8,80156936
8,70187503
8,70116577
8,80108481
8,81024704
8,60036112
8,80113785
8,70059026
8,80150390
8,81155803
8,81045069
8,70202336
8,20254278
8,81020066
8,80122238
8,70065255
8,70107499
8,70005055
8,80084838
8,80994420
8,80136925
8,80176698
8,80994575
8,80158391
8,80990811
8,80222951
8,80203781
8,80059049
8,80236906
8,81088083
8,80137461
8,81045072
8,80158920
8,70116578
8,70109378
8,80205231
8,80187618
8,70109884
8,60002818
8,80225885
8,70289558
8,81086641
8,80202078
8,19207412
8,80104130
8,80158481
8,81024711
8,70027133
8,81024729
8,80216270
8,80994573
8,81217743
8,70229498
8,80091267
8,80032472
8,80219180
8,70021551
8,70138498
8,81024726
8,70225597
8,80124313
8,70007056
8,80170612
8,60003097
8,80023853
8,80990815
8,70123120
8,80091866
8,80235957
8,70236020
8,70129396
8,80176716
8,81108230
8,81213876
8,60001404
8,81155802
8,81039384
8,81074367
8,81052277
8,80201626
8,80178836
8,80233024
8,81217742
8,70139074
8,81151899
8,70034610
8,81071868
8,81095399
8,70204288
8,80180851
8,70047320
8,80238299
8,80203996
8,20077944
8,70059328
8,60035875
8,80175333
8,80122192
8,80207447
8,80201825
8,80107219
8,60036613
8,80201823
8,80204460
8,80139507
8,80157889
8,80236280
8,81013200
8,81026327
8,81020508
8,81013710
8,80067906
0,80165083
0,80241539
0,70230417
0,80233441
0,70153543
0,80175421
0,80208337
0,80097771
0,81013148
0,81061828
0,81012340
0,80134093
0,80208083
0,80123743
0,80186459
0,80213024
0,81024044
0,80037278
0,81010818
0,80230465
0,80048100
0,80160357
0,80196367
0,80123740
0,80232914
0,80198859
0,80137087
0,81096745
0,81021528
0,80190097
0,80164075
0,81027190
0,80160994
0,81154166
0,80123744
0,80123742
0,80183199
0,81099996
0,80133335
0,80213020
0,80989919
0,80171705
0,80217689
0,80178940
0,70117322
0,80194671
0,81074060
0,80196044
0,81018979
0,80231523
0,80039136
0,80208082
0,80198419
0,80102305
0,80197303
0,81082327
0,81027187
0,70286808
0,80125818
0,80127927
0,80237420
0,81011936
0,80003196
0,80117080
0,80190086
0,80115112
0,81005314
0,80208211
0,80222157
0,80081374
0,80042177
0,80194737
0,70295974
0,80189898
0,81034697
0,80178151
0,81120982
0,80057578
0,81079723
0,80117940
0,80160358
0,81169158
0,80104950
0,81034012
0,80005772
0,80124680
0,70286809
0,80241876
0,80217779
0,80240691
7,80236359
7,80184067
7,81032669
7,80207473
7,80162142
7,80083261
7,80041601
7,80241102
7,80174145
7,80158770
7,80035480
7,771476
7,80175722
7,80195377
7,80186848
7,80214584
7,70258489
7,80179907
7,80236470
7,70059483
7,80048569
7,81112772
7,80158844
7,81045530
7,81017593
7,70301529
7,80202129
7,80202283
7,80165072
7,80173234
7,80179057
7,80023689
7,70140450
7,80204402
7,80181555
7,80185707
7,81200716
7,70305043
7,80233104
7,81031262
7,80227554
7,520489
7,80225907
7,60000480
7,81085319
7,80118889
7,80108561
7,70229514
7,80108998
7,1193180
7,81040405
7,80017170
7,80989338
7,81025019
7,80065491
7,70298389
7,80217743
7,80091341
7,81025361
7,80172474
7,80234290
7,80221261
7,80118873
7,80198478
7,80104330
7,80023644
7,80196382
7,70236561
7,80099305
7,80100261
7,80186252
7,80188902
7,80220000
7,80128338
7,80221942
7,80186090
7,80157752
7,80095641
7,80103374
7,80174219
7,81045989
7,80178078
7,80157866
7,80218432
7,80162141
7,80217151
7,70261674
7,80124723
7,80196135
7,80012477
7,70304244
7,70302484
7,80158769
7,80191975
7,80076467
7,80158875
7,80178464
7,80185622
7,80148179
7,81059643
7,80207066
7,80123729
7,81025263
7,80172471
7,70253597
7,80185801
7,80141261
7,80105030
7,70250398
7,81060232
7,80153895
7,81088284
7,70281022
7,81005266
7,81059816
7,80099016
7,80007225
7,80211465
7,80224605
7,80116922
7,81024494
7,80207046
7,80189653
7,81167492
7,80232852
7,60037022
7,80095866
7,80083330
7,80182034
7,80998905
7,80213148
7,80220311
7,80144358
7,80242081
7,80134968
7,80097034
7,80109248
7,80108207
7,80224314
7,81172868
7,80045820
7,70213238
7,70292992
7,80195811
7,80195835
7,80162144
7,80190519
7,80160755
7,80106144
7,80206758
7,80108158
7,70253590
7,80176144
7,80195885
7,70264888
7,80155863
7,80213803
7,80158580
7,80094728
7,80169785
7,80153131
7,80238565
7,81110498
7,80108985
7,80148239
7,70245163
7,80017099
7,81069254
7,81032812
7,70202593
7,80078761
7,80147920
7,80098842
7,80231602
7,80049951
7,80109640
7,81026667
7,80116762
7,80130911
7,80107987
7,80073432
7,81082125
7,70235731
7,80145141
7,16944044
7,81074542
7,81224128
7,81189396
7,81001097
7,80106338
7,81018536
7,70140438
7,80172475
7,70243696
7,80036427
7,60024962
7,80214706
7,80990571
7,80151663
7,81092330
7,80201500
7,80204252
7,80118888
7,81059649
7,81059779
7,80135587
7,80091689
7,81054495
7,81025404
7,80224218
7,80071907
7,81032659
7,81063091
7,80213025
7,80217133
7,70157196
7,81021631
7,81085824
7,60022962
7,80104983
7,80063224
7,80097376
7,80118841
7,80005738
7,81032626
7,80158581
7,80204400
7,80068326
7,80222071
7,81004322
7,70219642
7,80097726
7,80240816
7,81075536
7,80158588
7,80125291
7,80180224
7,80139397
7,80191680
7,80236574
7,80005588
7,80162143
7,80235864
7,80217627
7,80158919
7,80176592
7,70213237
7,80049094
7,80241003
7,80204890
7,81059684
7,81059663
7,80173770
7,80133117
7,80241004
7,80179201
7,80989924
7,70177040
7,80991316
7,80074249
7,80048568
7,80002479
7,80241071
7,81047683
7,81063049
7,80173896
7,80141960
7,80164112
7,80106150
7,80170875
7,80997687
7,80244567
7,70296573
7,80091310
7,80101827
7,80199032
7,70254851
7,80136785
7,80219802
7,80998491
7,80228129
7,80045818
7,80184068
7,80017240
7,81063084
7,70281026
7,80142450
7,81059856
7,80042182
7,80081505
7,80138915
7,80189955
7,80217857
7,70221085
7,80227959
7,80152842
7,80029708
7,80098305
7,80228239
7,80117401
7,80087933
7,80219974
7,80185861
7,80063658
7,80206395
7,81012415
7,80216651
7,80192950
7,80144146
7,699257
7,80038168
7,80184405
7,81045517
7,80234414
7,80231601
7,81059603
7,81059656
7,81029301
7,70118859
7,81110394
7,81069255
7,80240397
7,80131167
7,80223793
7,70296578
7,80158649
7,70142436
7,80219941
7,80221317
7,80172470
7,80057509
7,80189806
7,70309257
7,80158579
7,80221943
7,80052790
7,80165085
7,81001494
7,80161335
7,80081790
7,80185722
7,70020730
7,80135360
7,80131168
7,70298341
7,80217669
7,81217741
7,80191930
2,70142918
6,70142918
2,70176655
6,70176655
2,80058460
6,80058460
2,80095193
6,80095193
2,60026114
6,60026114
2,70264416
6,70264416
2,70292700
6,70292700
2,80200744
6,80200744
2,70155579
6,70155579
2,80036416
6,80036416
2,70065112
6,70065112
2,70217161
6,70217161
2,70209163
6,70209163
2,60000861
6,60000861
2,70212980
6,70212980
2,80134952
6,80134952
2,60036237
6,60036237
2,81018565
6,81018565
2,81214187
6,81214187
2,70266677
6,70266677
2,70286533
6,70286533
2,80191294
6,80191294
2,80212245
6,80212245
2,70153390
6,70153390
2,80115341
6,80115341
2,80150242
6,80150242
2,60029461
6,60029461
2,70234440
6,70234440
2,70197459
6,70197459
2,70061480
6,70061480
2,81041515
6,81041515
2,80191075
6,80191075
2,80107372
6,80107372
2,80159880
6,80159880
2,80012535
6,80012535
2,70020947
6,70020947
2,80013773
6,80013773
2,80027560
6,80027560
2,60024942
6,60024942
9,81014824
9,81160036
9,81045085
9,80087348
9,81110388
9,80087078
9,80087347
9,80142637
9,81047445
9,81047446
9,80187323
9,80094964
9,81036338
9,80175151
9,81024705
9,81139317
9,80994418
9,80187467
6,70272742
6,80065754
6,80207606
6,81012857
6,80023289
6,80090672
6,81025317
6,70143440
6,80013547
6,81005561
6,81008283
6,70227189
6,81123051
6,80218656
6,80147321
6,70153374
6,81035117
6,80203254
6,70242079
6,80099656
6,70304187
6,81069249
6,80224055
6,81008272
6,80081410
6,80063599
6,80990869
6,81017506
6,80224106
6,80097221
6,81009808
6,81083791
6,80190984
6,70150473
6,81029400
6,80136311
6,70304191
6,70171957
6,70264078
6,80117082
6,70153385
6,80087548
6,81070008
6,70128549
6,80241779
6,70304188
6,80997402
6,80225595
6,81103033
6,70095265
6,80224054
6,70235760
6,81063160
6,80215046
6,80027373
6,80038358
6,80063989
6,81087094
6,80232740
6,80203787
6,80245299
6,80198991
6,80117079
6,80094260
6,80107514
6,80194367
6,80022632
6,81074375
6,80191357
6,70137744
6,80191358
6,70264616
6,81031652
6,70300626
6,70304186
6,80185266
6,80118280
6,80042307
6,80141782
6,81173255
6,80163054
6,80074152
6,80189954
6,80128692
6,70069233
6,80237905
6,80131563
6,80202258
6,81151313
6,81087095
6,80209796
6,80119411
6,80057137
6,80205085
6,70300066
6,80236118
6,80147919
6,80198545
6,80163263
6,81006335
6,80132961
6,81009823
6,80194184
6,80235932
6,70171946
6,70230412
6,80154884
6,80094258
6,80163191
6,80018336
6,80218939
6,81092327
6,81090899
6,80217957
6,80092415
6,80178720
6,80221787
6,80080491
6,80124947
6,80094603
6,81017011
6,81072571
6,80190585
6,70288423
6,80092857
6,80092781
6,80215076
6,80191356
6,70304189
6,70262831
6,80199128
6,81136963
6,70235768
6,80179288
6,80062047
6,80161108
6,80215147
6,81063028
6,80170611
6,70212989
6,80220531
7,80046819
0,80046819
7,70189282
0,70189282
7,80171125
0,80171125
7,60003378
0,60003378
7,80080727
0,80080727
7,80052612
0,80052612
2,70045863
7,70045863
2,80991404
7,80991404
2,80049832
7,80049832
2,70117293
7,70117293
2,80175483
7,80175483
2,70157231
7,70157231
2,70100379
7,70100379
2,70175670
7,70175670
2,81060174
7,81060174
2,80195654
7,80195654
2,70100383
7,70100383
2,60022056
7,60022056
2,80045629
7,80045629
2,80012520
7,80012520
2,70184051
7,70184051
2,80241061
7,80241061
2,347365
7,347365
2,70245168
7,70245168
2,80043834
7,80043834
2,80223779
7,80223779
2,419733
7,419733
2,70212504
7,70212504
2,80221446
7,80221446
2,70077544
7,70077544
2,80197526
7,80197526
2,80119189
7,80119189
2,70112730
7,70112730
2,70120340
7,70120340
2,81014345
7,81014345
2,80013712
7,80013712
2,70131314
7,70131314
2,80095411
7,80095411
10,81028895
10,81166946
10,80059047
10,80226236
10,80198001
10,80163277
10,80170688
10,80066146
10,70296735
10,80226357
10,80154508
10,81167119
10,81087762
10,81191500
10,70213130
10,80239666
10,80094387
10,80158750
10,81094069
10,80126185
10,80139199
10,81004280
10,80161700
10,80177986
10,81034931
10,70251160
10,80159897
10,81167047
10,80220650
10,81026705
10,80214523
10,80162136
10,80214406
10,81044884
10,80226233
10,81011508
10,81099997
10,80214405
10,80176819
10,80116626
10,81042804
10,81193313
10,80155793
10,80128686
10,80165487
10,80094386
10,81167011
10,80091781
10,80987077
10,80187061
10,81026700
10,80162114
10,80176929
10,80132626
10,81015498
10,80165295
10,81072109
10,80214772
10,80244640
10,81045349
10,80161826
10,81161487
10,80126153
10,80117824
10,80091783
10,81224868
10,80126211
10,81029884
10,81036448
10,80158577
10,80226168
10,80116307
10,80226338
10,80091778
10,80144372
10,81087764
10,80154689
10,80098047
10,80177865
10,80223582
10,81000511
10,81033650
10,80081705
10,80098046
10,80236133
10,80223050
10,81167029
10,80142000
10,80036747
10,80154638
10,80212481
10,81194523
10,80066800
10,80158803
10,81167065
10,80187302
10,80158801
10,80031595
10,80176866
10,81116487
10,80178564
10,80163352
10,80116687
10,80991107
10,81033645
10,80226424
10,80226234
10,80209553
10,80176842
10,80214013
10,80178427
10,81144925
10,80198771
10,80990935
10,80163266
10,81053240
10,80158817
10,80211728
10,80214115
10,81095101
10,80091779
10,81010699
10,81167083
10,80175275
10,80126214
10,81031306
10,81165326
10,80150604
10,80178404
10,80188730
10,80198687
10,81070963
10,81077044
10,70297144
10,81166978
10,80176931
11,80154610
2,80154610
11,80081155
2,80081155
7,81121055
2,81121055
7,70063591
2,70063591
7,80097814
2,80097814
7,80185171
2,80185171
7,1179574
2,1179574
7,80236778
2,80236778
7,80103818
2,80103818
7,80207371
2,80207371
7,70202138
2,70202138
7,17016471
2,17016471
7,80168300
2,80168300
7,70202589
2,70202589
7,80022613
2,80022613
7,80993105
2,80993105
7,80143556
2,80143556
7,80148535
2,80148535
7,70202150
2,70202150
7,80211623
2,80211623
7,1171655
2,1171655
7,709380
2,709380
7,80168033
2,80168033
7,80190859
2,80190859
7,70295189
2,70295189
7,80096782
2,80096782
7,80112415
2,80112415
7,80025678
2,80025678
7,70021648
2,70021648
7,60001761
2,60001761
7,70101375
2,70101375
7,70271601
2,70271601
7,80097225
2,80097225
7,80049358
2,80049358
7,80188099
2,80188099
7,80155932
2,80155932
7,28371873
2,28371873
7,80211380
2,80211380
7,70157434
2,70157434
7,22040803
2,22040803
7,80158148
2,80158148
7,60001104
2,60001104
7,70011219
2,70011219
7,80020772
2,80020772
7,60024927
2,60024927
7,374651
2,374651
7,70295067
2,70295067
7,81012427
2,81012427
7,80036657
2,80036657
7,81031373
2,81031373
7,70112500
2,70112500
7,80198585
2,80198585
12,70233894
2,70233894
13,80120485
13,80205442
13,80997400
13,80995575
13,80162210
13,80144890
13,81161538
13,80223271
13,80094453
13,80186829
13,81003880
13,80214464
13,80164207
13,80995577
13,81004321
13,80142223
13,80217315
13,81038976
13,81011955
13,81020973
13,80147513
13,80148920
13,80244700
13,80245601
13,81041002
13,80095232
13,80119235
13,80233215
13,80148967
13,80127990
13,81078397
13,80160726
13,80187301
13,80071048
13,80994442
13,80190535
13,80210147
13,80074220
13,80063617
13,80218634
13,80173174
13,81026007
13,81020531
13,80208298
13,80148595
13,80107990
13,80996455
13,80221210
13,80116761
13,80216621
11,80200087
0,80200087
14,80200087
1,80200087
15,80200087
16,81044856
16,81016328
16,81062674
16,81021831
16,81016327
16,81044857
16,81030893
16,81016322
16,80020885
16,81016318
16,80163295
16,81016324
16,81002850
16,81021832
16,70266069
16,81016330
16,81016321
16,81047902
16,81047903
16,81033200
16,80109145
16,81033201
16,81002866
16,81140307
16,81016342
16,81037970
16,81021082
16,81016323
16,81016317
16,81016338
16,81016326
16,70118368
16,81047897
16,70035037
16,81088277
16,81037985
16,81002864
16,81016750
16,81016337
16,81047899
16,81037986
16,81047900
16,81047901
16,70114484
5,80987113
5,81111849
5,81108280
5,81005504
5,80160597
5,80227516
5,80991060
5,80140939
5,80174727
5,80177834
5,81092192
5,81200228
5,81161230
5,80220692
5,81019520
5,80992496
5,81026363
5,80138469
5,81135440
5,80171528
5,81004470
5,80187205
5,81175361
5,80128756
5,80160516
5,81017545
5,80226242
5,81208888
5,80996343
5,80143797
5,70228154
5,80201200
5,80993655
5,80996973
5,80222788
5,81200229
5,80141156
5,81185502
5,81005091
5,80111710
5,81012978
5,80153897
5,81030197
5,80111614
5,80109399
5,80993627
5,80996349
5,80993613
5,80163369
5,81067760
17,80997613
17,80103512
17,80092849
17,80202503
17,80202809
17,80109295
17,80992232
17,80230423
17,80997225
17,80167461
17,81003984
17,80127764
17,80245356
17,80100054
17,80241001
17,81040407
17,80992039
17,80150507
17,80235578
17,80173485
17,81029383
17,80215507
17,80064235
17,80202810
17,81062582
17,80202713
17,80093103
17,80192098
17,80131505
17,80235857
17,80221109
17,80127464
17,80202903
17,80100929
17,81078331
17,80235767
17,80103623
17,80109341
17,80167460
17,80093212
17,80103312
17,80167648
17,81010786
17,80134797
17,80093127
17,81036520
17,80113589
17,80131280
17,80989339
17,80093104
17,80092850
17,70308105
17,80988832
17,80213115
17,80233258
17,80241387
17,81031939
17,81001804
17,80209658
17,80095197
17,80093105
17,80121387
17,80233223
17,80132381
17,80122209
17,80212251
17,80244708
17,80211229
17,80191608
17,80093106
17,80168029
17,80232989
17,80990336
17,80987516
17,80200942
17,80233408
17,80215322
17,80109193
17,80988835
17,80121844
17,80093107
17,80215500
17,80232891
17,80021966
17,81018120
17,80183187
17,81000389
17,80059465
17,80163890
17,81077863
17,80997602
17,80122177
17,80233962
17,80167843
17,80195828
17,80114419
17,80227798
17,80114719
17,80990609
17,80988834
17,80141185
17,80216541
17,80093213
17,80134526
17,80103426
17,80991879
17,80121386
17,80988860
17,80208091
17,80162993
17,81073590
17,80245041
17,80121843
17,80104041
17,80018046
17,80160972
17,80991158
18,80126507
7,80126507
12,80038440
12,81043540
12,80134435
12,80038443
12,80134501
12,80126599
12,80231066
12,80134515
12,80134420
12,80134604
12,80231065
12,80038439
12,81132438
12,80227116
12,80227113
12,80134514
12,81158574
12,80119381
12,80176234
12,80038527
12,81043542
12,81132439
12,80134516
12,80134330
12,81026192
12,81007175
12,81132440
12,70299745
12,80231064
12,80134434
12,81076251
12,80126879
12,81043541
12,80037176
12,80134518
12,81132443
12,80134519
12,80227114
12,81132442
12,80121973
12,80134399
12,80134438
12,81026095
12,80038441
12,80038354
12,80227119
12,80119451
12,80227118
12,80037484
12,81086462
12,80038355
12,80126877
12,80120200
12,80134524
12,80126875
12,80158301
12,80149594
12,80175913
12,80189829
12,80038445
12,80134436
12,81043346
12,80134521
12,81132441
12,80134500
12,80134398
12,81037848
12,80123567
12,80037129
12,80038298
12,80127001
12,80134606
12,80134433
12,81132444
12,80134520
12,80126991
12,81043343
12,81043345
12,80038353
19,80167488
19,70117354
19,70033611
19,80997859
19,60001377
19,70033643
19,81068732
19,81030198
19,70033579
19,70100527
19,80108234
19,80999107
19,923574
19,80997870
19,80150502
19,81012295
19,80997864
19,81050394
19,80997867
19,70026792
19,80997861
19,80997858
19,80997789
19,70014531
19,80997863
19,81036524
19,70059191
19,70033644
19,81030201
19,11546798
19,60027334
19,70142792
19,80997865
19,81036530
19,70124316
19,70126809
19,70130432
19,70111922
19,80997793
19,80221279
19,80997866
19,81030200
19,80997857
19,70124651
19,80997862
19,80039484
19,81029831
19,81012294
19,81029737
19,80127645
19,1145882
0,80060037
20,80060037
19,70242536
5,70242536
19,70123160
5,70123160
19,70020728
5,70020728
19,70137753
5,70137753
19,80017265
5,80017265
19,80039485
5,80039485
19,70025372
5,70025372
19,81071891
5,81071891
19,70082255
5,70082255
19,80117455
5,80117455
19,70270775
5,70270775
19,70285697
5,70285697
19,70118799
5,70118799
19,80215782
5,80215782
19,80144152
5,80144152
19,80039662
5,80039662
21,70003680
21,80192065
21,80208295
21,80097641
21,80244683
21,80123792
21,81123826
21,80172145
21,80066429
21,70301620
21,81025403
21,80194946
21,80158270
21,80124727
21,80079427
21,70284281
21,70205634
21,80128690
21,80183089
21,701346
21,80992111
21,80232095
21,80144311
21,80238711
21,80241474
21,60023237
21,80991872
21,81091378
21,80994596
21,80123950
21,80144280
21,80170720
21,80230265
21,70236010
21,81006826
21,80160935
21,80226279
21,80134885
21,80192015
21,80141787
21,80244123
21,80144144
21,80032640
21,80191236
21,81140259
21,80124724
21,81060096
21,80134887
21,80192135
21,80238391
21,81094801
21,70055221
21,80106737
21,80162246
21,80098284
21,80215730
21,80160814
21,80216215
21,70242938
21,81013509
21,80081863
21,80183088
21,80988257
21,80149145
21,70205712
21,80211572
21,70205710
21,80991827
21,80183197
21,80124726
21,80029102
21,80100933
21,80162192
21,81006825
21,80183198
21,80030346
21,80124725
21,80124728
21,70205714
21,80990725
21,80237428
21,80170690
21,80081958
2,70044883
21,70044883
2,80244681
21,80244681
2,80244682
21,80244682
2,81002145
21,81002145
2,70213466
21,70213466
2,80075820
21,80075820
2,80160504
21,80160504
2,80192014
21,80192014
2,80222248
21,80222248
22,81002601
22,80203776
22,81002592
22,81075519
0,80099753
6,80099753
0,80166318
6,80166318
0,80161029
6,80161029
17,80103311
23,80103311
17,80105690
23,80105690
24,81172757
24,81172754
24,81165770
24,80082739
24,81165786
24,81172895
24,81074015
24,80208908
24,81172903
24,80208830
24,81172909
24,81172740
24,81172758
24,81172897
24,81172723
24,80105672
24,81165771
24,81191666
24,80032842
24,81172908
24,81172747
24,80168301
24,80126997
24,81172721
24,81030789
24,81172848
24,81172727
24,81172830
24,81172911
24,81165772
24,81165769
24,81172902
24,81213148
24,81172901
24,81172728
24,81172899
25,80199051
25,80152537
25,80204451
25,80220655
25,70204970
25,80156799
25,80103331
25,80212301
25,81033473
25,80041089
25,60024788
25,70012316
25,80992787
25,80175351
25,80175348
25,70205024
25,70304256
25,70205012
25,70304252
25,80191369
25,80173711
25,80198794
25,80138672
25,70302573
25,80992853
25,80239462
25,80996957
25,80159876
25,80145805
25,70036200
25,80986797
25,81086718
25,80186475
25,80217130
25,81000505
25,80221272
25,70260383
25,80093820
25,70177034
25,80205563
25,70276596
25,80115466
25,80063025
25,80230018
25,80226927
25,80103318
25,70299043
25,80003477
25,80159732
25,80175619
25,80174974
25,70205014
25,80039789
25,70266998
25,80043576
25,81046846
25,80038207
25,70050576
25,81008536
25,80223226
25,80990464
25,80095626
25,70105699
25,80175350
25,80040330
25,80170687
25,80067618
25,70275937
25,80040089
25,70300472
25,80180373
25,80002074
25,70258995
25,80009361
25,80180849
25,70204989
25,80992137
25,70273371
25,70108386
25,80009097
25,80239860
25,81002951
25,80180376
25,80149259
25,80997339
25,81153751
25,80002073
25,60036794
25,80057968
25,80090673
25,70204995
25,70213196
25,80179831
25,80233218
25,80050063
25,80205232
25,80153226
25,80075178
25,70018513
25,80007912
25,81133621
25,81002451
25,80174280
25,70204981
25,80117291
25,80997338
25,70297439
25,81033445
25,81006261
25,70052492
25,70302572
25,80040118
25,80040119
25,70204955
25,80117781
25,70204980
25,80174918
25,80094557
25,81092491
25,80090370
25,80182123
25,70291121
25,81010662
25,81028791
25,80189183
25,81068687
25,80186926
25,70267476
25,70309457
25,80174917
25,70124999
25,70301578
25,81104406
25,81093113
25,80213536
25,80241960
25,80242950
25,80097594
25,70201870
25,80057749
25,80216146
25,80175822
25,80178543
25,81019771
25,70074559
25,80113037
25,81033516
25,80228274
25,70101321
25,80045673
25,80065146
25,80198505
25,80192244
25,80006149
25,80075828
25,80202539
25,80016571
25,80132738
25,80067942
25,80185145
25,70204963
25,80217733
25,70208801
25,80092878
25,70305217
25,80156387
